No.,Name,Excellents,Errors,In-Play,Total Attempts,by Set
12,SEKITA Masahiro,55,, 44,99,11.0
 3,FUJII Naonobu,4,, 5,9,0.8
14,ISHIKAWA Yuki,3,, 7,10,0.6
 2,ONODERA Taishi,1,, 1,2,0.2
17,TAKANASHI Kenta,1,, 1,2,0.2
21,TAKAHASHI Ran,1,,, 1,0.2
11,NISHIDA Yuji,,, 2,2,0.0
 1,SHIMIZU Kunihiro,,, 1,1,0.0
 6,YAMAUCHI Akihiro,,, 1,1,0.0
20,YAMAMOTO Tomohiro,,, 1,1,0.0
15,RI Haku,,,, ,
19,OTSUKA Tatsunori,,,, ,
ls,,65,,63,128,13.0
