No.,Name,Points,Errors,In-Play,Total Attempts,by Set
12,van BERKEL Lucas,4.0,3,3,10,1.33
 7,MAAR Stephen Timothy,3.0,2,3,8,1.0
17,VIGRASS Graham,2.0,5,5,12,0.67
 4,HOAG Nicholas,2.0,,, 2,0.67
 1,SANDERS Tyler,1.0,1,1,3,0.33
10,SCLATER Ryan Joseph,, 1,3,4,0.0
13,VERNONEVANS Sharone,,, 3,3,0.0
2,PERRIN John Gordon,,,, ,
3,MARSHALL Steven,,,, ,
9,BLANKENAU Jay,,,, ,
19,BANN Blair Cameron,,,, ,
20,SZWARC Arthur,,,, ,
ls,,12.0,12,18,42,4.0
