No.,Name,Points,Errors,In-Play,Total Attempts,by Set
16,SAATKAMP Lucas,4.0,6,10,20,1.0
13,De SOUZA Mauricio Luiz,2.0,3,3,8,0.5
 1,REZENDE Bruno Mossa,1.0,7,1,9,0.25
 8,De SOUZA Wallace,1.0,5,2,8,0.25
18,SOUZA Ricardo Lucarelli,, 2,4,6,0.0
 9,LEAL HIDALGO Yoandy,, 3,1,4,0.0
21,SOUZA Alan,,, 1,1,0.0
5,BORGES ALMEIDA SILVA Mauricio,,,, ,
6,GIL KRELING Fernando,,,, ,
12,SANTOS Isac,,,, ,
14,CORREIA De SOUZA Douglas,,,, ,
17,HOSS Thales,,,, ,
ls,,8.0,26,22,56,2.0
