No.,Name,Points,Errors,In-Play,Total Attempts,by Set
 4,PATRY Jean,1.0,2,15,18,0.2
17,CLEVENOT Trevor,1.0,3,14,18,0.2
 9,NGAPETH Earvin,, 9,11,20,0.0
14,le GOFF Nicolas,, 1,16,17,0.0
 1,CHINENYEZE Barthelemy,, 2,10,12,0.0
11,BRIZARD Antoine,, 4,4,8,0.0
 6,TONIUTTI Benjamin,,, 4,4,0.0
 7,TILLIE Kevin,, 1,2,3,0.0
19,LOUATI Yacine,,, 1,1,0.0
2,GREBENNIKOV Jenia,,,, ,
12,BOYER Stephen,,,, ,
16,BULTOR Daryl,,,, ,
ls,,2.0,22,77,101,0.4
