No.,Name,Excellents,Errors,In-Play,Total Attempts,by Set
13,STARTSEVA Evgeniya,40,, 25,65,13.33
19,PODKOPAEVA Anna,2,, 3,5,0.67
 5,MATVEEVA Polina,1,, 4,5,0.33
16,VORONKOVA Irina,1,, 3,4,0.33
 6,KOROLEVA Irina,1,, 1,2,0.33
10,FEDOROVTSEVA Arina,,, 1,1,0.0
14,FETISOVA Irina,,, 1,1,0.0
4,PILIPENKO Daria,,,, ,
8,GONCHAROVA Nataliya,,,, ,
12,LAZAREVA Anna,,,, ,
25,SMIRNOVA Kseniia,,,, ,
26,ENINA Ekaterina,,,, ,
ls,,45,,38,83,15.0
