No.,Name,Points,Errors,In-Play,Total Attempts,by Set
 3,NIZETICH Paula Yamila,1.0,3,5,9,0.33
13,FARRIOL Bianca,1.0,2,3,6,0.33
14,MAYER Victoria,,, 13,13,0.0
 4,BULAICH SIMIAN Daniela,, 1,5,6,0.0
 1,RODRIGUEZ Elina Maria,, 1,4,5,0.0
16,MERCADO Erika,, 1,4,5,0.0
11,LAZCANO Julieta Constanza,,, 3,3,0.0
15,FORTUNA Antonela,,, 3,3,0.0
17,HERRERA RODRIGUEZ Candelaria Lucia,,, 3,3,0.0
 2,GERMANIER Sabrina Soledad,,, 1,1,0.0
6,NOSACH Eugenia,,,, ,
12,RIZZO Tatiana Soledad,,,, ,
ls,,2.0,8,44,54,0.67
