No.,Name,Points,Errors,In-Play,Total Attempts,by Set
10,OGNJENOVIC Maja,4.0,, 15,19,1.33
 1,BUSA Bianka,4.0,2,7,13,1.33
16,RASIC Milena,2.0,, 10,12,0.67
18,BOSKOVIC Tijana,2.0,1,7,10,0.67
13,BJELICA Ana,1.0,, 4,5,0.33
 5,POPOVIC Mina,,- 1,5,6,0.0
19,MILENKOVIC Bojana,,-, 4,4,0.0
20,BLAGOJEVIC Jelena,,-, 2,2,0.0
 8,MIRKOVIC Sladjana,,-, 1,1,0.0
14,ALEKSIC Maja,,-, 1,1,0.0
9,MIHAJLOVIC Brankica,,-,, ,
17,POPOVIC Silvija,,-,, ,
ls,,13.0,4,56,73,4.33
