No.,Name,Points,Errors,In-Play,Total Attempts,by Set
 4,ISHIKAWA Mayu,1.0,1,12,14,0.33
 1,KUROGO Ai,1.0,1,11,13,0.33
 2,KOGA Sarina,,, 13,13,0.0
11,ARAKI Erika,, 1,9,10,0.0
 5,SHIMAMURA Haruyo,,, 6,6,0.0
15,HAYASHI Kotona,,, 5,5,0.0
12,MOMII Aki,, 2,3,5,0.0
 3,TASHIRO Kanami,,, 3,3,0.0
 8,ISHII Yuki,,, 3,3,0.0
6,KOBATA Mako,,,, ,
9,OKUMURA Mai,,,, ,
19,YAMADA Nichika,,,, ,
ls,,2.0,5,65,72,0.67
