No.,Name,Points,Errors,In-Play,Total Attempts,by Set
13,KAEI Lorine Chebet,1.0,3,5,9,0.33
14,MOIM Mercy,1.0,, 3,4,0.33
 5,KIPRONO Sharon Chepchumba,1.0,1,2,4,0.33
19,MUKUVILANI Edith,, 7,3,10,0.0
 1,WAIRIMU Jane Wacu,, 2,1,3,0.0
12,EMANIMAN Gladys Ekaru,, 2,1,3,0.0
 4,KASAYA Leonida,, 3,, 3,0.0
8,LUSENAKA Joy,,,, ,
10,MURAMBI Noel,,,, ,
15,JEPKIRUI Pamela,,,, ,
16,KUNDU Agripina Khayesi,,,, ,
18,CHEMTAI Emmaculate,,,, ,
ls,,3.0,18,15,36,1.0
