No.,Name,Points,Errors,In-Play,Total Attempts,by Set
13,FAHR Sarah Luisa,4.0,4,4,12,1.33
 5,MALINOV Ofelia,3.0,3,4,10,1.0
11,DANESI Anna,2.0,1,1,4,0.67
 9,BOSETTI Caterina Chiara,1.0,2,2,5,0.33
18,EGONU Paola Ogechi,1.0,1,1,3,0.33
 6,de GENNARO Monica,1.0,,, 1,0.33
14,PIETRINI Elena,, 1,2,3,0.0
1,SOROKAITE Indre,,,, ,
7,FOLIE Raphaela,,,, ,
8,ORRO Alessia,,,, ,
10,CHIRICHELLA Cristina,,,, ,
17,SYLLA Miryam Fatime,,,, ,
ls,,12.0,12,14,38,4.0
