No.,Name,Points,Errors,In-Play,Total Attempts,by Set
 4,ISHIKAWA Mayu,1.0,2,8,11,0.33
11,ARAKI Erika,,, 10,10,0.0
 3,TASHIRO Kanami,,, 9,9,0.0
 8,ISHII Yuki,,, 9,9,0.0
 9,OKUMURA Mai,,, 5,5,0.0
12,MOMII Aki,,, 5,5,0.0
15,HAYASHI Kotona,, 1,3,4,0.0
 1,KUROGO Ai,,, 3,3,0.0
 5,SHIMAMURA Haruyo,,, 3,3,0.0
6,KOBATA Mako,,,, ,
19,YAMADA Nichika,,,, ,
ls,,1.0,3,55,59,0.33
