No.,Name,Points,Errors,In-Play,Total Attempts,by Set
10,FEDOROVTSEVA Arina,6.0,3,15,24,1.2
 6,KOROLEVA Irina,3.0,, 16,19,0.6
14,FETISOVA Irina,1.0,2,7,10,0.2
 5,MATVEEVA Polina,1.0,1,, 2,0.2
16,VORONKOVA Irina,, 2,16,18,0.0
 8,GONCHAROVA Nataliya,,, 14,14,0.0
13,STARTSEVA Evgeniya,, 2,7,9,0.0
12,LAZAREVA Anna,,, 5,5,0.0
25,SMIRNOVA Kseniia,, 2,3,5,0.0
4,PILIPENKO Daria,,,, ,
19,PODKOPAEVA Anna,,,, ,
26,ENINA Ekaterina,,,, ,
ls,,11.0,12,83,106,2.2
