No.,Name,Excellents,Errors,In-Play,Total Attempts,by Set
 1,WAIRIMU Jane Wacu,10,3.0,17,30,3.33
 8,LUSENAKA Joy,8,, 18,26,2.67
 5,KIPRONO Sharon Chepchumba,1,1.0,1,3,0.33
 4,KASAYA Leonida,1,,, 1,0.33
16,KUNDU Agripina Khayesi,,, 4,4,0.0
19,MUKUVILANI Edith,,, 3,3,0.0
10,MURAMBI Noel,,,, ,
12,EMANIMAN Gladys Ekaru,,,, ,
13,KAEI Lorine Chebet,,,, ,
14,MOIM Mercy,,,, ,
15,JEPKIRUI Pamela,,,, ,
18,CHEMTAI Emmaculate,,,, ,
ls,,20,4.0,43,67,6.67
