No.,Name,Points,Errors,In-Play,Total Attempts,by Set
22,WASHINGTON Haleigh,4.0,6,9,19,0.8
16,AKINRADEWO Foluke,4.0,6,5,15,0.8
11,DREWS Andrea,3.0,, 6,9,0.6
14,BARTSCHHACKLEY Michelle,2.0,2,3,7,0.4
 2,POULTER Jordyn,, 2,4,6,0.0
10,LARSON Jordan,, 3,1,4,0.0
 1,HANCOCK Micha,, 1,1,2,0.0
4,WONGORANTES Justine,,,, ,
15,HILL Kimberly,,,, ,
23,ROBINSON Kelsey,,,, ,
24,OGBOGU Chiaka,,,, ,
ls,,13.0,20,29,62,2.6
