No.,Name,Points,Errors,In-Play,Total Attempts,by Set
 9,ZHANG Changning,2.0,, 7,9,0.67
 1,YUAN Xinyue,1.0,, 6,7,0.33
 6,GONG Xiangyu,,-, 7,7,0.0
17,YAN Ni,,-, 7,7,0.0
12,LI Yingying,,- 1,4,5,0.0
16,DING Xia,,- 1,4,5,0.0
 2,ZHU Ting,,-, 4,4,0.0
 7,WANG Yuanyuan,,- 1,2,3,0.0
11,YAO Di,,-, 2,2,0.0
19,LIU Yanhan,,-, 2,2,0.0
10,LIU Xiaotong,,-,, ,
18,WANG Mengjie,,-,, ,
ls,,3.0,3,45,51,1.0
