No.,Name,Excellents,Errors,In-Play,Total Attempts,by Set
11,YAO Di,26,1.0,33,60,8.67
18,WANG Mengjie,5,, 7,12,1.67
 6,GONG Xiangyu,2,, 2,4,0.67
 9,ZHANG Changning,,, 5,5,0.0
 7,WANG Yuanyuan,,, 3,3,0.0
 1,YUAN Xinyue,,, 1,1,0.0
2,ZHU Ting,,,, ,
10,LIU Xiaotong,,,, ,
12,LI Yingying,,,, ,
16,DING Xia,,,, ,
17,YAN Ni,,,, ,
19,LIU Yanhan,,,, ,
ls,,33,1.0,51,85,11.0
