No.,Name,Excellents,Errors,In-Play,Total Attempts,by Set
 2,POULTER Jordyn,25,, 31,56,5.0
 1,HANCOCK Micha,23,2.0,40,65,4.6
 4,WONGORANTES Justine,4,, 5,9,0.8
10,LARSON Jordan,1,, 5,6,0.2
11,DREWS Andrea,1,, 2,3,0.2
14,BARTSCHHACKLEY Michelle,1,, 1,2,0.2
22,WASHINGTON Haleigh,,, 1,1,0.0
15,HILL Kimberly,,,, ,
16,AKINRADEWO Foluke,,,, ,
23,ROBINSON Kelsey,,,, ,
24,OGBOGU Chiaka,,,, ,
ls,,55,2.0,85,142,11.0
