No.,Name,Points,Errors,In-Play,Total Attempts,by Set
22,WASHINGTON Haleigh,3.0,5,1,9,1.0
16,AKINRADEWO Foluke,2.0,3,5,10,0.67
12,THOMPSON Jordan,2.0,4,2,8,0.67
10,LARSON Jordan,1.0,3,, 4,0.33
11,DREWS Andrea,1.0,, 1,2,0.33
14,BARTSCHHACKLEY Michelle,, 5,3,8,0.0
 2,POULTER Jordyn,, 1,3,4,0.0
1,HANCOCK Micha,,,, ,
4,WONGORANTES Justine,,,, ,
15,HILL Kimberly,,,, ,
23,ROBINSON Kelsey,,,, ,
24,OGBOGU Chiaka,,,, ,
ls,,9.0,21,15,45,3.0
