No.,Name,Excellents,Errors,In-Play,Total Attempts,by Set
 6,GONG Xiangyu,9,2.0,3,14,3.0
18,WANG Mengjie,8,5.0,2,15,2.67
 2,ZHU Ting,7,7.0,2,16,2.33
16,DING Xia,5,5.0,4,14,1.67
12,LI Yingying,4,6.0,2,12,1.33
 9,ZHANG Changning,2,3.0,, 5,0.67
 1,YUAN Xinyue,1,1.0,2,4,0.33
11,YAO Di,1,1.0,1,3,0.33
17,YAN Ni,1,, 1,2,0.33
7,WANG Yuanyuan,,,, ,
10,LIU Xiaotong,,,, ,
19,LIU Yanhan,,,, ,
ls,,38,30.0,17,85,12.67
