No.,Name,Points,Errors,In-Play,Total Attempts,by Set
19,MILENKOVIC Bojana,4.0,1,1,6,1.0
14,ALEKSIC Maja,2.0,2,2,6,0.5
 5,POPOVIC Mina,1.0,5,6,12,0.25
16,RASIC Milena,1.0,1,2,4,0.25
 9,MIHAJLOVIC Brankica,1.0,1,1,3,0.25
18,BOSKOVIC Tijana,1.0,2,, 3,0.25
10,OGNJENOVIC Maja,, 6,5,11,0.0
 1,BUSA Bianka,, 1,1,2,0.0
 8,MIRKOVIC Sladjana,, 1,, 1,0.0
13,BJELICA Ana,,,, ,
17,POPOVIC Silvija,,,, ,
20,BLAGOJEVIC Jelena,,,, ,
ls,,10.0,20,18,48,2.5
