No.,Name,Points,Errors,In-Play,Total Attempts,by Set
14,MOIM Mercy,1.0,1,9,11,0.33
19,MUKUVILANI Edith,,, 8,8,0.0
 4,KASAYA Leonida,, 2,5,7,0.0
12,EMANIMAN Gladys Ekaru,, 1,4,5,0.0
18,CHEMTAI Emmaculate,, 2,3,5,0.0
13,KAEI Lorine Chebet,,, 4,4,0.0
 1,WAIRIMU Jane Wacu,, 1,3,4,0.0
 5,KIPRONO Sharon Chepchumba,, 1,1,2,0.0
 8,LUSENAKA Joy,, 1,1,2,0.0
10,MURAMBI Noel,,, 1,1,0.0
15,JEPKIRUI Pamela,,,, ,
16,KUNDU Agripina Khayesi,,,, ,
ls,,1.0,9,39,49,0.33
