No.,Name,Excellents,Errors,In-Play,Total Attempts,by Set
10,KIM Yeon Koung,16,6.0,3,25,3.2
 9,OH Jiyoung,15,16.0,, 31,3.0
 3,YEUM Hye Seon,9,7.0,, 16,1.8
 4,KIM Heejin,8,7.0,1,16,1.6
13,PARK Jeongah,7,6.0,, 13,1.4
11,KIM Su Ji,5,2.0,1,8,1.0
14,YANG Hyo Jin,4,, 1,5,0.8
 7,AN Hyejin,1,1.0,, 2,0.2
16,JEONG Jiyun,1,1.0,, 2,0.2
19,PYO Seungju,1,1.0,, 2,0.2
 1,LEE Soyoung,,1.0,, 1,0.0
8,PARK Eunjin,,,, ,
ls,,67,48.0,6,121,13.4
