No.,Name,Points,Errors,In-Play,Total Attempts,by Set
16,VORONKOVA Irina,, 1,12,13,0.0
10,FEDOROVTSEVA Arina,, 2,8,10,0.0
 6,KOROLEVA Irina,,, 9,9,0.0
13,STARTSEVA Evgeniya,,, 8,8,0.0
 8,GONCHAROVA Nataliya,,, 7,7,0.0
14,FETISOVA Irina,,, 6,6,0.0
12,LAZAREVA Anna,,, 3,3,0.0
25,SMIRNOVA Kseniia,,, 3,3,0.0
 5,MATVEEVA Polina,,, 1,1,0.0
26,ENINA Ekaterina,,, 1,1,0.0
4,PILIPENKO Daria,,,, ,
19,PODKOPAEVA Anna,,,, ,
ls,,,3,58,61,0.0
