No.,Name,Points,Errors,In-Play,Total Attempts,by Set
12,LI Yingying,2.0,1,12,15,0.67
 7,WANG Yuanyuan,1.0,1,13,15,0.33
 6,GONG Xiangyu,1.0,2,10,13,0.33
 1,YUAN Xinyue,1.0,, 9,10,0.33
 9,ZHANG Changning,1.0,1,5,7,0.33
11,YAO Di,, 1,12,13,0.0
2,ZHU Ting,,,, ,
10,LIU Xiaotong,,,, ,
16,DING Xia,,,, ,
17,YAN Ni,,,, ,
18,WANG Mengjie,,,, ,
19,LIU Yanhan,,,, ,
ls,,6.0,6,61,73,2.0
