No.,Name,Points,Errors,In-Play,Total Attempts,by Set
12,THOMPSON Jordan,2.0,2,13,17,0.67
 2,POULTER Jordyn,2.0,1,12,15,0.67
14,BARTSCHHACKLEY Michelle,, 2,10,12,0.0
16,AKINRADEWO Foluke,,, 10,10,0.0
22,WASHINGTON Haleigh,, 1,9,10,0.0
10,LARSON Jordan,,, 8,8,0.0
15,HILL Kimberly,,, 6,6,0.0
1,HANCOCK Micha,,,, ,
4,WONGORANTES Justine,,,, ,
11,DREWS Andrea,,,, ,
23,ROBINSON Kelsey,,,, ,
24,OGBOGU Chiaka,,,, ,
ls,,4.0,6,68,78,1.33
