No.,Name,Excellents,Errors,In-Play,Total Attempts,by Set
 1,KUROGO Ai,11,6.0,1,18,2.75
 4,ISHIKAWA Mayu,9,8.0,1,18,2.25
 6,KOBATA Mako,9,5.0,1,15,2.25
 2,KOGA Sarina,8,7.0,4,19,2.0
 5,SHIMAMURA Haruyo,4,3.0,2,9,1.0
12,MOMII Aki,3,9.0,1,13,0.75
 8,ISHII Yuki,3,1.0,, 4,0.75
11,ARAKI Erika,2,3.0,, 5,0.5
15,HAYASHI Kotona,1,1.0,1,3,0.25
 3,TASHIRO Kanami,,1.0,, 1,0.0
9,OKUMURA Mai,,,, ,
19,YAMADA Nichika,,,, ,
ls,,50,44.0,11,105,12.5
