No.,Name,Excellents,Errors,In-Play,Total Attempts,by Set
14,PIETRINI Elena,6,4.0,1,11,2.0
 6,de GENNARO Monica,4,6.0,, 10,1.33
 9,BOSETTI Caterina Chiara,4,3.0,2,9,1.33
18,EGONU Paola Ogechi,2,2.0,, 4,0.67
 5,MALINOV Ofelia,2,, 1,3,0.67
11,DANESI Anna,1,1.0,1,3,0.33
 8,ORRO Alessia,1,2.0,, 3,0.33
13,FAHR Sarah Luisa,1,,, 1,0.33
10,CHIRICHELLA Cristina,,1.0,, 1,0.0
1,SOROKAITE Indre,,,, ,
7,FOLIE Raphaela,,,, ,
17,SYLLA Miryam Fatime,,,, ,
ls,,21,19.0,5,45,7.0
