No.,Name,Excellents,Errors,In-Play,Total Attempts,by Set
11,AYDEMIR AKYOL Naz,26,, 39,65,6.5
 3,OZBAY Cansu,10,1.0,19,30,2.5
 2,AKOZ Simge Sebnem,1,, 9,10,0.25
 9,ISMAILOGLU Meliha,1,, 2,3,0.25
18,GUNES Zehra,1,, 1,2,0.25
 7,BALADIN Hande,,, 3,3,0.0
 5,ERCAN Seyma,,, 1,1,0.0
14,ERDEM DUNDAR Eda,,, 1,1,0.0
4,SENOGLU Tugba,,,, ,
6,CALISKAN Kubra,,,, ,
13,BOZ Meryem,,,, ,
99,KARAKURT Ebrar,,,, ,
ls,,39,1.0,75,115,9.75
