No.,Name,Points,Errors,In-Play,Total Attempts,by Set
13,STARTSEVA Evgeniya,3.0,1,8,12,1.0
 6,KOROLEVA Irina,3.0,4,5,12,1.0
14,FETISOVA Irina,3.0,4,4,11,1.0
 8,GONCHAROVA Nataliya,2.0,3,5,10,0.67
10,FEDOROVTSEVA Arina,2.0,, 1,3,0.67
16,VORONKOVA Irina,,, 5,5,0.0
 5,MATVEEVA Polina,, 2,, 2,0.0
25,SMIRNOVA Kseniia,, 1,, 1,0.0
4,PILIPENKO Daria,,,, ,
12,LAZAREVA Anna,,,, ,
19,PODKOPAEVA Anna,,,, ,
26,ENINA Ekaterina,,,, ,
ls,,13.0,15,28,56,4.33
