No.,Name,Excellents,Errors,In-Play,Total Attempts,by Set
 2,POULTER Jordyn,37,1.0,30,68,12.33
 4,WONGORANTES Justine,3,, 3,6,1.0
14,BARTSCHHACKLEY Michelle,2,, 1,3,0.67
 1,HANCOCK Micha,1,, 6,7,0.33
10,LARSON Jordan,,, 1,1,0.0
22,WASHINGTON Haleigh,,, 1,1,0.0
11,DREWS Andrea,,,, ,
12,THOMPSON Jordan,,,, ,
15,HILL Kimberly,,,, ,
16,AKINRADEWO Foluke,,,, ,
23,ROBINSON Kelsey,,,, ,
24,OGBOGU Chiaka,,,, ,
ls,,43,1.0,42,86,14.33
