No.,Name,Excellents,Errors,In-Play,Total Attempts,by Set
 3,YEUM Hye Seon,32,, 38,70,10.67
 7,AN Hyejin,2,, 8,10,0.67
10,KIM Yeon Koung,2,, 2,4,0.67
 4,KIM Heejin,1,,, 1,0.33
14,YANG Hyo Jin,1,,, 1,0.33
 9,OH Jiyoung,,, 3,3,0.0
1,LEE Soyoung,,,, ,
8,PARK Eunjin,,,, ,
11,KIM Su Ji,,,, ,
13,PARK Jeongah,,,, ,
16,JEONG Jiyun,,,, ,
19,PYO Seungju,,,, ,
ls,,38,,51,89,12.67
