No.,Name,Excellents,Errors,In-Play,Total Attempts,by Set
14,MOIM Mercy,6,3.0,1,10,2.0
16,KUNDU Agripina Khayesi,3,3.0,1,7,1.0
13,KAEI Lorine Chebet,2,2.0,, 4,0.67
 8,LUSENAKA Joy,2,,, 2,0.67
 4,KASAYA Leonida,1,6.0,3,10,0.33
 1,WAIRIMU Jane Wacu,1,7.0,2,10,0.33
 5,KIPRONO Sharon Chepchumba,1,1.0,1,3,0.33
19,MUKUVILANI Edith,1,, 1,2,0.33
10,MURAMBI Noel,1,1.0,, 2,0.33
18,CHEMTAI Emmaculate,,, 1,1,0.0
12,EMANIMAN Gladys Ekaru,,,, ,
15,JEPKIRUI Pamela,,,, ,
ls,,18,23.0,10,51,6.0
