No.,Name,Points,Errors,In-Play,Total Attempts,by Set
 9,ZHANG Changning,2.0,5,3,10,0.67
 2,ZHU Ting,1.0,3,1,5,0.33
 1,YUAN Xinyue,1.0,2,, 3,0.33
16,DING Xia,, 3,4,7,0.0
 6,GONG Xiangyu,, 2,4,6,0.0
17,YAN Ni,, 4,2,6,0.0
 7,WANG Yuanyuan,, 2,, 2,0.0
11,YAO Di,,, 1,1,0.0
12,LI Yingying,, 1,, 1,0.0
10,LIU Xiaotong,,,, ,
18,WANG Mengjie,,,, ,
19,LIU Yanhan,,,, ,
ls,,4.0,22,15,41,1.33
