No.,Name,Excellents,Errors,In-Play,Total Attempts,by Set
 6,de GENNARO Monica,13,7.0,2,22,2.6
 9,BOSETTI Caterina Chiara,9,4.0,, 13,1.8
18,EGONU Paola Ogechi,7,3.0,1,11,1.4
14,PIETRINI Elena,4,5.0,1,10,0.8
10,CHIRICHELLA Cristina,4,1.0,1,6,0.8
 5,MALINOV Ofelia,3,4.0,, 7,0.6
17,SYLLA Miryam Fatime,3,2.0,, 5,0.6
11,DANESI Anna,2,,, 2,0.4
 8,ORRO Alessia,1,1.0,1,3,0.2
13,FAHR Sarah Luisa,1,2.0,, 3,0.2
 1,SOROKAITE Indre,,1.0,, 1,0.0
7,FOLIE Raphaela,,,, ,
ls,,47,30.0,6,83,9.4
