No.,Name,Points,Errors,In-Play,Total Attempts,by Set
16,AKINRADEWO Foluke,3.0,4,3,10,1.0
11,DREWS Andrea,2.0,4,1,7,0.67
14,BARTSCHHACKLEY Michelle,2.0,2,2,6,0.67
 2,POULTER Jordyn,2.0,3,1,6,0.67
10,LARSON Jordan,2.0,1,2,5,0.67
22,WASHINGTON Haleigh,1.0,2,3,6,0.33
1,HANCOCK Micha,,,, ,
4,WONGORANTES Justine,,,, ,
12,THOMPSON Jordan,,,, ,
15,HILL Kimberly,,,, ,
23,ROBINSON Kelsey,,,, ,
24,OGBOGU Chiaka,,,, ,
ls,,12.0,16,12,40,4.0
