No.,Name,Points,Errors,In-Play,Total Attempts,by Set
14,BARTSCHHACKLEY Michelle,1.0,1,9,11,0.33
15,HILL Kimberly,1.0,, 1,2,0.33
16,AKINRADEWO Foluke,, 1,15,16,0.0
10,LARSON Jordan,, 3,10,13,0.0
 2,POULTER Jordyn,, 1,11,12,0.0
22,WASHINGTON Haleigh,, 1,9,10,0.0
11,DREWS Andrea,, 3,6,9,0.0
1,HANCOCK Micha,,,, ,
4,WONGORANTES Justine,,,, ,
12,THOMPSON Jordan,,,, ,
23,ROBINSON Kelsey,,,, ,
24,OGBOGU Chiaka,,,, ,
ls,,2.0,10,61,73,0.67
