No.,Name,Points,Errors,In-Play,Total Attempts,by Set
22,WASHINGTON Haleigh,5.0,4,5,14,1.0
16,AKINRADEWO Foluke,5.0,5,3,13,1.0
10,LARSON Jordan,2.0,5,5,12,0.4
12,THOMPSON Jordan,2.0,1,2,5,0.4
 2,POULTER Jordyn,1.0,4,3,8,0.2
23,ROBINSON Kelsey,1.0,1,1,3,0.2
14,BARTSCHHACKLEY Michelle,, 4,4,8,0.0
11,DREWS Andrea,,, 1,1,0.0
1,HANCOCK Micha,,,, ,
4,WONGORANTES Justine,,,, ,
15,HILL Kimberly,,,, ,
24,OGBOGU Chiaka,,,, ,
ls,,16.0,24,24,64,3.2
