No.,Name,Excellents,Errors,In-Play,Total Attempts,by Set
13,STARTSEVA Evgeniya,18,, 47,65,6.0
19,PODKOPAEVA Anna,2,, 4,6,0.67
 8,GONCHAROVA Nataliya,1,, 2,3,0.33
16,VORONKOVA Irina,1,, 1,2,0.33
 5,MATVEEVA Polina,1,,, 1,0.33
10,FEDOROVTSEVA Arina,,, 2,2,0.0
4,PILIPENKO Daria,,,, ,
6,KOROLEVA Irina,,,, ,
12,LAZAREVA Anna,,,, ,
14,FETISOVA Irina,,,, ,
25,SMIRNOVA Kseniia,,,, ,
26,ENINA Ekaterina,,,, ,
ls,,23,,56,79,7.67
