No.,Name,Points,Errors,In-Play,Total Attempts,by Set
14,FETISOVA Irina,3.0,9,2,14,0.6
 6,KOROLEVA Irina,3.0,5,5,13,0.6
 8,GONCHAROVA Nataliya,1.0,1,6,8,0.2
10,FEDOROVTSEVA Arina,1.0,2,5,8,0.2
16,VORONKOVA Irina,1.0,5,2,8,0.2
13,STARTSEVA Evgeniya,1.0,4,2,7,0.2
12,LAZAREVA Anna,1.0,,, 1,0.2
25,SMIRNOVA Kseniia,1.0,,, 1,0.2
4,PILIPENKO Daria,,,, ,
5,MATVEEVA Polina,,,, ,
19,PODKOPAEVA Anna,,,, ,
26,ENINA Ekaterina,,,, ,
ls,,12.0,26,22,60,2.4
