No.,Name,Excellents,Errors,In-Play,Total Attempts,by Set
18,WANG Mengjie,11,9.0,5,25,2.2
 2,ZHU Ting,11,11.0,2,24,2.2
12,LI Yingying,10,8.0,5,23,2.0
 9,ZHANG Changning,6,6.0,4,16,1.2
16,DING Xia,3,9.0,5,17,0.6
11,YAO Di,3,3.0,4,10,0.6
 6,GONG Xiangyu,3,1.0,2,6,0.6
17,YAN Ni,1,1.0,1,3,0.2
 1,YUAN Xinyue,1,1.0,, 2,0.2
 7,WANG Yuanyuan,,, 2,2,0.0
10,LIU Xiaotong,,,, ,
19,LIU Yanhan,,,, ,
ls,,49,49.0,30,128,9.8
