No.,Name,Excellents,Errors,In-Play,Total Attempts,by Set
 7,AN Hyejin,10,, 21,31,3.33
 3,YEUM Hye Seon,9,, 30,39,3.0
 9,OH Jiyoung,2,, 2,4,0.67
14,YANG Hyo Jin,2,, 1,3,0.67
10,KIM Yeon Koung,,, 5,5,0.0
11,KIM Su Ji,,, 2,2,0.0
13,PARK Jeongah,,, 1,1,0.0
 4,KIM Heejin,,1.0,, 1,0.0
1,LEE Soyoung,,,, ,
8,PARK Eunjin,,,, ,
16,JEONG Jiyun,,,, ,
19,PYO Seungju,,,, ,
ls,,23,1.0,62,86,7.67
