No.,Name,Points,Errors,In-Play,Total Attempts,by Set
14,ERDEM DUNDAR Eda,5.0,4,11,20,1.0
18,GUNES Zehra,4.0,7,14,25,0.8
 3,OZBAY Cansu,1.0,5,3,9,0.2
 5,ERCAN Seyma,1.0,1,4,6,0.2
13,BOZ Meryem,1.0,2,3,6,0.2
 4,SENOGLU Tugba,1.0,, 1,2,0.2
 9,ISMAILOGLU Meliha,1.0,, 1,2,0.2
 7,BALADIN Hande,1.0,,, 1,0.2
11,AYDEMIR AKYOL Naz,1.0,,, 1,0.2
99,KARAKURT Ebrar,, 3,3,6,0.0
2,AKOZ Simge Sebnem,,,, ,
6,CALISKAN Kubra,,,, ,
ls,,16.0,22,40,78,3.2
