No.,Name,Excellents,Errors,In-Play,Total Attempts,by Set
 1,BUSA Bianka,9,1.0,1,11,3.0
17,POPOVIC Silvija,8,4.0,1,13,2.67
18,BOSKOVIC Tijana,7,4.0,1,12,2.33
19,MILENKOVIC Bojana,6,3.0,1,10,2.0
10,OGNJENOVIC Maja,5,2.0,1,8,1.67
 5,POPOVIC Mina,2,1.0,, 3,0.67
16,RASIC Milena,1,1.0,, 2,0.33
 8,MIRKOVIC Sladjana,1,,, 1,0.33
9,MIHAJLOVIC Brankica,,,, ,
13,BJELICA Ana,,,, ,
14,ALEKSIC Maja,,,, ,
20,BLAGOJEVIC Jelena,,,, ,
ls,,39,16.0,5,60,13.0
