No.,Name,Excellents,Errors,In-Play,Total Attempts,by Set
10,OGNJENOVIC Maja,36,1.0,25,62,12.0
17,POPOVIC Silvija,2,, 2,4,0.67
19,MILENKOVIC Bojana,1,, 1,2,0.33
20,BLAGOJEVIC Jelena,1,, 1,2,0.33
 8,MIRKOVIC Sladjana,,, 4,4,0.0
 5,POPOVIC Mina,,, 2,2,0.0
16,RASIC Milena,,, 1,1,0.0
1,BUSA Bianka,,,, ,
9,MIHAJLOVIC Brankica,,,, ,
13,BJELICA Ana,,,, ,
14,ALEKSIC Maja,,,, ,
18,BOSKOVIC Tijana,,,, ,
ls,,40,1.0,36,77,13.33
