No.,Name,Excellents,Errors,In-Play,Total Attempts,by Set
19,PODKOPAEVA Anna,12,5.0,2,19,4.0
16,VORONKOVA Irina,7,5.0,3,15,2.33
13,STARTSEVA Evgeniya,6,4.0,, 10,2.0
 8,GONCHAROVA Nataliya,4,2.0,3,9,1.33
10,FEDOROVTSEVA Arina,2,1.0,2,5,0.67
14,FETISOVA Irina,2,1.0,, 3,0.67
 6,KOROLEVA Irina,2,,, 2,0.67
25,SMIRNOVA Kseniia,1,,, 1,0.33
4,PILIPENKO Daria,,,, ,
5,MATVEEVA Polina,,,, ,
12,LAZAREVA Anna,,,, ,
26,ENINA Ekaterina,,,, ,
ls,,36,18.0,10,64,12.0
