No.,Name,Points,Errors,In-Play,Total Attempts,by Set
18,BOSKOVIC Tijana,6.0,6,6,18,2.0
 5,POPOVIC Mina,1.0,2,6,9,0.33
10,OGNJENOVIC Maja,, 1,16,17,0.0
 1,BUSA Bianka,, 2,11,13,0.0
16,RASIC Milena,,, 9,9,0.0
19,MILENKOVIC Bojana,,, 6,6,0.0
20,BLAGOJEVIC Jelena,,, 2,2,0.0
8,MIRKOVIC Sladjana,,,, ,
9,MIHAJLOVIC Brankica,,,, ,
13,BJELICA Ana,,,, ,
14,ALEKSIC Maja,,,, ,
17,POPOVIC Silvija,,,, ,
ls,,7.0,11,56,74,2.33
