No.,Name,Excellents,Errors,In-Play,Total Attempts,by Set
 4,WONGORANTES Justine,9,4.0,, 13,3.0
11,DREWS Andrea,7,2.0,, 9,2.33
10,LARSON Jordan,4,3.0,1,8,1.33
14,BARTSCHHACKLEY Michelle,4,2.0,, 6,1.33
 2,POULTER Jordyn,3,2.0,3,8,1.0
22,WASHINGTON Haleigh,3,,-, 3,1.0
12,THOMPSON Jordan,1,1.0,1,3,0.33
15,HILL Kimberly,1,,-, 1,0.33
23,ROBINSON Kelsey,1,,-, 1,0.33
 1,HANCOCK Micha,,4.0,, 4,0.0
16,AKINRADEWO Foluke,,,-, ,
24,OGBOGU Chiaka,,,-, ,
ls,,33,18.0,5,56,11.0
