No.,Name,Points,Errors,In-Play,Total Attempts,by Set
 3,YEUM Hye Seon,1.0,3,17,21,0.2
10,KIM Yeon Koung,,, 18,18,0.0
11,KIM Su Ji,, 2,16,18,0.0
 4,KIM Heejin,,, 10,10,0.0
14,YANG Hyo Jin,,, 10,10,0.0
 1,LEE Soyoung,, 1,8,9,0.0
13,PARK Jeongah,, 2,3,5,0.0
 7,AN Hyejin,,, 4,4,0.0
 8,PARK Eunjin,,, 2,2,0.0
19,PYO Seungju,,, 2,2,0.0
16,JEONG Jiyun,,, 1,1,0.0
9,OH Jiyoung,,,, ,
ls,,1.0,8,91,100,0.2
