No.,Name,Excellents,Errors,In-Play,Total Attempts,by Set
 9,OH Jiyoung,13,8.0,1,22,4.33
 3,YEUM Hye Seon,10,2.0,1,13,3.33
10,KIM Yeon Koung,9,9.0,, 18,3.0
13,PARK Jeongah,3,6.0,, 9,1.0
14,YANG Hyo Jin,3,1.0,1,5,1.0
 4,KIM Heejin,2,3.0,, 5,0.67
 1,LEE Soyoung,1,,, 1,0.33
 8,PARK Eunjin,1,,, 1,0.33
 7,AN Hyejin,,1.0,, 1,0.0
11,KIM Su Ji,,1.0,, 1,0.0
19,PYO Seungju,,1.0,, 1,0.0
16,JEONG Jiyun,,,, ,
ls,,42,32.0,3,77,14.0
