No.,Name,Points,Errors,In-Play,Total Attempts,by Set
10,KIM Yeon Koung,, 1,9,10,0.0
11,KIM Su Ji,, 1,8,9,0.0
 3,YEUM Hye Seon,,, 7,7,0.0
 4,KIM Heejin,,, 7,7,0.0
14,YANG Hyo Jin,, 1,6,7,0.0
 1,LEE Soyoung,,, 4,4,0.0
 7,AN Hyejin,,, 4,4,0.0
13,PARK Jeongah,, 1,2,3,0.0
16,JEONG Jiyun,, 1,, 1,0.0
8,PARK Eunjin,,,, ,
9,OH Jiyoung,,,, ,
19,PYO Seungju,,,, ,
ls,,,5,47,52,0.0
