No.,Name,Points,Errors,In-Play,Total Attempts,by Set
 4,KASAYA Leonida,1.0,2,2,5,0.33
14,MOIM Mercy,, 2,5,7,0.0
13,KAEI Lorine Chebet,,, 5,5,0.0
19,MUKUVILANI Edith,,, 5,5,0.0
 5,KIPRONO Sharon Chepchumba,, 1,3,4,0.0
 1,WAIRIMU Jane Wacu,,, 3,3,0.0
12,EMANIMAN Gladys Ekaru,,, 2,2,0.0
18,CHEMTAI Emmaculate,,, 2,2,0.0
 8,LUSENAKA Joy,,, 1,1,0.0
15,JEPKIRUI Pamela,,, 1,1,0.0
10,MURAMBI Noel,,,, ,
16,KUNDU Agripina Khayesi,,,, ,
ls,,1.0,5,29,35,0.33
