No.,Name,Points,Errors,In-Play,Total Attempts,by Set
 4,KIM Heejin,4.0,2,10,16,1.33
10,KIM Yeon Koung,1.0,, 11,12,0.33
14,YANG Hyo Jin,1.0,, 10,11,0.33
11,KIM Su Ji,1.0,, 4,5,0.33
19,PYO Seungju,1.0,1,3,5,0.33
 3,YEUM Hye Seon,, 2,13,15,0.0
13,PARK Jeongah,, 2,4,6,0.0
 8,PARK Eunjin,,, 5,5,0.0
1,LEE Soyoung,,,, ,
7,AN Hyejin,,,, ,
9,OH Jiyoung,,,, ,
16,JEONG Jiyun,,,, ,
ls,,8.0,7,60,75,2.67
