No.,Name,Excellents,Errors,In-Play,Total Attempts,by Set
13,STARTSEVA Evgeniya,33,, 25,58,11.0
19,PODKOPAEVA Anna,2,, 9,11,0.67
 6,KOROLEVA Irina,1,, 4,5,0.33
14,FETISOVA Irina,1,,, 1,0.33
16,VORONKOVA Irina,1,,, 1,0.33
 5,MATVEEVA Polina,,, 2,2,0.0
 8,GONCHAROVA Nataliya,,, 1,1,0.0
4,PILIPENKO Daria,,,, ,
10,FEDOROVTSEVA Arina,,,, ,
12,LAZAREVA Anna,,,, ,
25,SMIRNOVA Kseniia,,,, ,
26,ENINA Ekaterina,,,, ,
ls,,38,,41,79,12.67
