No.,Name,Points,Errors,In-Play,Total Attempts,by Set
 1,WAIRIMU Jane Wacu,2.0,, 10,12,0.67
14,MOIM Mercy,1.0,1,12,14,0.33
12,EMANIMAN Gladys Ekaru,,- 3,8,11,0.0
 4,KASAYA Leonida,,-, 7,7,0.0
 5,KIPRONO Sharon Chepchumba,,- 1,5,6,0.0
13,KAEI Lorine Chebet,,-, 5,5,0.0
19,MUKUVILANI Edith,,- 2,3,5,0.0
10,MURAMBI Noel,,-, 1,1,0.0
8,LUSENAKA Joy,,-,, ,
15,JEPKIRUI Pamela,,-,, ,
16,KUNDU Agripina Khayesi,,-,, ,
18,CHEMTAI Emmaculate,,-,, ,
ls,,3.0,7,51,61,1.0
