No.,Name,Excellents,Errors,In-Play,Total Attempts,by Set
 6,de GENNARO Monica,9,4.0,4,17,2.25
 9,BOSETTI Caterina Chiara,9,3.0,4,16,2.25
17,SYLLA Miryam Fatime,6,5.0,1,12,1.5
 5,MALINOV Ofelia,5,1.0,3,9,1.25
18,EGONU Paola Ogechi,3,6.0,, 9,0.75
11,DANESI Anna,3,,, 3,0.75
 8,ORRO Alessia,2,1.0,, 3,0.5
14,PIETRINI Elena,1,, 1,2,0.25
13,FAHR Sarah Luisa,,, 1,1,0.0
 1,SOROKAITE Indre,,1.0,, 1,0.0
7,FOLIE Raphaela,,,, ,
10,CHIRICHELLA Cristina,,,, ,
ls,,38,21.0,14,73,9.5
