No.,Name,Excellents,Errors,In-Play,Total Attempts,by Set
13,STARTSEVA Evgeniya,45,, 65,110,9.0
 5,MATVEEVA Polina,2,, 2,4,0.4
19,PODKOPAEVA Anna,1,, 7,8,0.2
 6,KOROLEVA Irina,1,, 2,3,0.2
 8,GONCHAROVA Nataliya,1,, 1,2,0.2
25,SMIRNOVA Kseniia,1,,, 1,0.2
10,FEDOROVTSEVA Arina,,, 1,1,0.0
14,FETISOVA Irina,,, 1,1,0.0
16,VORONKOVA Irina,,, 1,1,0.0
4,PILIPENKO Daria,,,, ,
12,LAZAREVA Anna,,,, ,
26,ENINA Ekaterina,,,, ,
ls,,51,,80,131,10.2
