No.,Name,Points,Errors,In-Play,Total Attempts,by Set
 1,KUROGO Ai,2.0,, 10,12,0.67
11,ARAKI Erika,,-, 11,11,0.0
 5,SHIMAMURA Haruyo,,-, 10,10,0.0
 4,ISHIKAWA Mayu,,-, 9,9,0.0
 3,TASHIRO Kanami,,- 1,8,9,0.0
15,HAYASHI Kotona,,- 1,5,6,0.0
 8,ISHII Yuki,,-, 5,5,0.0
12,MOMII Aki,,-, 2,2,0.0
6,KOBATA Mako,,-,, ,
9,OKUMURA Mai,,-,, ,
19,YAMADA Nichika,,-,, ,
ls,,2.0,2,60,64,0.67
