No.,Name,Points,Errors,In-Play,Total Attempts,by Set
10,FEDOROVTSEVA Arina,3.0,1,9,13,1.0
16,VORONKOVA Irina,2.0,, 19,21,0.67
 6,KOROLEVA Irina,1.0,, 10,11,0.33
13,STARTSEVA Evgeniya,, 1,8,9,0.0
 8,GONCHAROVA Nataliya,,, 8,8,0.0
14,FETISOVA Irina,, 2,3,5,0.0
25,SMIRNOVA Kseniia,, 2,3,5,0.0
 5,MATVEEVA Polina,,, 1,1,0.0
12,LAZAREVA Anna,,, 1,1,0.0
4,PILIPENKO Daria,,,, ,
19,PODKOPAEVA Anna,,,, ,
26,ENINA Ekaterina,,,, ,
ls,,6.0,6,62,74,2.0
