No.,Name,Points,Errors,In-Play,Total Attempts,by Set
23,ROBINSON Kelsey,1.0,, 5,6,0.33
10,LARSON Jordan,,-, 10,10,0.0
22,WASHINGTON Haleigh,,-, 6,6,0.0
15,HILL Kimberly,,-, 5,5,0.0
24,OGBOGU Chiaka,,-, 5,5,0.0
 2,POULTER Jordyn,,- 1,4,5,0.0
12,THOMPSON Jordan,,-, 4,4,0.0
11,DREWS Andrea,,- 1,3,4,0.0
14,BARTSCHHACKLEY Michelle,,-, 3,3,0.0
16,AKINRADEWO Foluke,,-, 3,3,0.0
 1,HANCOCK Micha,,- 1,, 1,0.0
4,WONGORANTES Justine,,-,, ,
ls,,1.0,3,48,52,0.33
