No.,Name,Excellents,Errors,In-Play,Total Attempts,by Set
10,OGNJENOVIC Maja,25,1.0,36,62,8.33
17,POPOVIC Silvija,3,, 1,4,1.0
19,MILENKOVIC Bojana,2,, 4,6,0.67
 8,MIRKOVIC Sladjana,1,, 4,5,0.33
16,RASIC Milena,,, 2,2,0.0
 5,POPOVIC Mina,,, 1,1,0.0
1,BUSA Bianka,,,, ,
9,MIHAJLOVIC Brankica,,,, ,
13,BJELICA Ana,,,, ,
14,ALEKSIC Maja,,,, ,
18,BOSKOVIC Tijana,,,, ,
20,BLAGOJEVIC Jelena,,,, ,
ls,,31,1.0,48,80,10.33
