No.,Name,Points,Errors,In-Play,Total Attempts,by Set
11,ARAKI Erika,2.0,3,9,14,0.5
 2,KOGA Sarina,2.0,1,2,5,0.5
12,MOMII Aki,1.0,2,3,6,0.25
 5,SHIMAMURA Haruyo,, 8,15,23,0.0
 4,ISHIKAWA Mayu,, 3,3,6,0.0
15,HAYASHI Kotona,,, 3,3,0.0
 1,KUROGO Ai,, 2,1,3,0.0
3,TASHIRO Kanami,,,, ,
6,KOBATA Mako,,,, ,
8,ISHII Yuki,,,, ,
9,OKUMURA Mai,,,, ,
19,YAMADA Nichika,,,, ,
ls,,5.0,19,36,60,1.25
