No.,Name,Points,Errors,In-Play,Total Attempts,by Set
 9,MIHAJLOVIC Brankica,4.0,2,5,11,1.33
 1,BUSA Bianka,2.0,2,12,16,0.67
20,BLAGOJEVIC Jelena,2.0,, 5,7,0.67
14,ALEKSIC Maja,1.0,2,4,7,0.33
18,BOSKOVIC Tijana,1.0,2,1,4,0.33
10,OGNJENOVIC Maja,, 3,6,9,0.0
16,RASIC Milena,,, 7,7,0.0
 5,POPOVIC Mina,, 1,6,7,0.0
 8,MIRKOVIC Sladjana,,, 4,4,0.0
13,BJELICA Ana,, 1,1,2,0.0
17,POPOVIC Silvija,,,, ,
19,MILENKOVIC Bojana,,,, ,
ls,,10.0,13,51,74,3.33
