No.,Name,Excellents,Errors,In-Play,Total Attempts,by Set
 3,YEUM Hye Seon,46,2.0,80,128,9.2
 7,AN Hyejin,10,1.0,8,19,2.0
 9,OH Jiyoung,1,, 8,9,0.2
14,YANG Hyo Jin,1,, 2,3,0.2
 1,LEE Soyoung,1,,, 1,0.2
10,KIM Yeon Koung,,, 8,8,0.0
 4,KIM Heejin,,, 3,3,0.0
 8,PARK Eunjin,,, 1,1,0.0
11,KIM Su Ji,,, 1,1,0.0
13,PARK Jeongah,,, 1,1,0.0
16,JEONG Jiyun,,,, ,
19,PYO Seungju,,,, ,
ls,,59,3.0,112,174,11.8
