No.,Name,Excellents,Errors,In-Play,Total Attempts,by Set
 1,BUSA Bianka,8,1.0,, 9,2.67
17,POPOVIC Silvija,4,4.0,1,9,1.33
19,MILENKOVIC Bojana,4,,-, 4,1.33
20,BLAGOJEVIC Jelena,4,,-, 4,1.33
 9,MIHAJLOVIC Brankica,3,1.0,1,5,1.0
16,RASIC Milena,3,,- 1,4,1.0
14,ALEKSIC Maja,2,1.0,, 3,0.67
13,BJELICA Ana,1,,- 1,2,0.33
10,OGNJENOVIC Maja,1,1.0,, 2,0.33
18,BOSKOVIC Tijana,1,1.0,, 2,0.33
 5,POPOVIC Mina,1,,-, 1,0.33
 8,MIRKOVIC Sladjana,1,,-, 1,0.33
ls,,33,9.0,4,46,11.0
